,run_number,round_number,turn_number,_action_name
1915,5,9,315,shouts
1916,5,9,316,yawns
1917,5,9,317,makes_deeptalk
1918,5,9,318,supports
1919,5,9,319,shouts
1920,6,0,0,stands_in_corner
1921,6,0,1,leaves_room
1922,6,0,2,stands_in_corner
1923,6,0,3,starts_conversation
1924,6,0,4,stands_in_corner
1925,6,0,5,starts_conversation
1926,6,0,6,laughs
1927,6,0,7,starts_conversation
1928,6,0,8,starts_conversation
1929,6,0,9,leaves_room
1930,6,0,10,brags
1931,6,0,11,leaves_room
1932,6,0,12,leaves_room
1933,6,0,13,stands_in_corner
1934,6,0,14,leaves_room
1935,6,0,15,starts_conversation
1936,6,0,16,starts_conversation
1937,6,0,17,stands_in_corner
1938,6,0,18,leaves_room
1939,6,0,19,leaves_room
1940,6,0,20,starts_conversation
1941,6,0,21,starts_conversation
1942,6,0,22,leaves_room
1943,6,0,23,supports
1944,6,0,24,starts_conversation
1945,6,0,25,starts_conversation
1946,6,0,26,starts_conversation
1947,6,0,27,shows_interest
1948,6,0,28,gives_controversial_opinion
1949,6,0,29,stands_in_corner
1950,6,0,30,makes_smalltalk
1951,6,0,31,starts_conversation
1952,6,1,32,yawns
1953,6,1,33,jokes
1954,6,1,34,starts_conversation
1955,6,1,35,makes_smalltalk
1956,6,1,36,makes_deeptalk
1957,6,1,37,shows_interest
1958,6,1,38,supports
1959,6,1,39,shares
1960,6,1,40,yawns
1961,6,1,41,stands_in_corner
1962,6,1,42,shows_interest
1963,6,1,43,stands_in_corner
1964,6,1,44,makes_smalltalk
1965,6,1,45,gives_an_insult
1966,6,1,46,gives_an_insult
1967,6,1,47,shows_concern
1968,6,1,48,makes_deeptalk
1969,6,1,49,stands_in_corner
1970,6,1,50,leaves_room
1971,6,1,51,stands_in_corner
1972,6,1,52,shows_concern
1973,6,1,53,brags
1974,6,1,54,stands_in_corner
1975,6,1,55,brags
1976,6,1,56,gives_controversial_opinion
1977,6,1,57,makes_deeptalk
1978,6,1,58,shares
1979,6,1,59,jokes
1980,6,1,60,jokes
1981,6,1,61,stands_in_corner
1982,6,1,62,shares
1983,6,1,63,makes_deeptalk
1984,6,2,64,yawns
1985,6,2,65,laughs
1986,6,2,66,makes_deeptalk
1987,6,2,67,shows_concern
1988,6,2,68,gives_an_insult
1989,6,2,69,makes_smalltalk
1990,6,2,70,supports
1991,6,2,71,supports
1992,6,2,72,shouts
1993,6,2,73,stands_in_corner
1994,6,2,74,shares
1995,6,2,75,leaves_room
1996,6,2,76,gives_controversial_opinion
1997,6,2,77,leaves_conversation
1998,6,2,78,jokes
1999,6,2,79,laughs
2000,6,2,80,rants
2001,6,2,81,stands_in_corner
2002,6,2,82,leaves_room
2003,6,2,83,stands_in_corner
2004,6,2,84,makes_deeptalk
2005,6,2,85,jokes
2006,6,2,86,leaves_room
2007,6,2,87,supports
2008,6,2,88,starts_conversation
2009,6,2,89,gives_an_insult
2010,6,2,90,gives_controversial_opinion
2011,6,2,91,shouts
2012,6,2,92,brags
2013,6,2,93,stands_in_corner
2014,6,2,94,shares
2015,6,2,95,shouts
2016,6,3,96,yawns
2017,6,3,97,jokes
2018,6,3,98,shows_interest
2019,6,3,99,shows_interest
2020,6,3,100,gives_controversial_opinion
2021,6,3,101,leaves_conversation
2022,6,3,102,starts_conversation
2023,6,3,103,jokes
2024,6,3,104,laughs
2025,6,3,105,starts_conversation
2026,6,3,106,shows_interest
2027,6,3,107,starts_conversation
2028,6,3,108,gives_controversial_opinion
2029,6,3,109,makes_smalltalk
2030,6,3,110,makes_smalltalk
2031,6,3,111,gives_an_insult
2032,6,3,112,gives_an_insult
2033,6,3,113,stands_in_corner
2034,6,3,114,stands_in_corner
2035,6,3,115,stands_in_corner
2036,6,3,116,makes_deeptalk
2037,6,3,117,shares
2038,6,3,118,rants
2039,6,3,119,leaves_conversation
2040,6,3,120,shows_interest
2041,6,3,121,shows_concern
2042,6,3,122,gives_controversial_opinion
2043,6,3,123,jokes
2044,6,3,124,gives_controversial_opinion
2045,6,3,125,leaves_room
2046,6,3,126,makes_deeptalk
2047,6,3,127,jokes
2048,6,4,128,jokes
2049,6,4,129,shows_concern
2050,6,4,130,supports
2051,6,4,131,shows_concern
2052,6,4,132,rants
2053,6,4,133,starts_conversation
2054,6,4,134,yawns
2055,6,4,135,rants
2056,6,4,136,leaves_room
2057,6,4,137,leaves_conversation
2058,6,4,138,rants
2059,6,4,139,makes_deeptalk
2060,6,4,140,brags
2061,6,4,141,makes_smalltalk
2062,6,4,142,brags
2063,6,4,143,shows_concern
2064,6,4,144,rants
2065,6,4,145,leaves_room
2066,6,4,146,starts_conversation
2067,6,4,147,starts_conversation
2068,6,4,148,makes_deeptalk
2069,6,4,149,shows_concern
2070,6,4,150,gives_controversial_opinion
2071,6,4,151,starts_conversation
2072,6,4,152,supports
2073,6,4,153,leaves_conversation
2074,6,4,154,jokes
2075,6,4,155,makes_deeptalk
2076,6,4,156,makes_deeptalk
2077,6,4,157,leaves_room
2078,6,4,158,makes_deeptalk
2079,6,4,159,makes_smalltalk
2080,6,5,160,leaves_room
2081,6,5,161,shows_concern
2082,6,5,162,shouts
2083,6,5,163,shares
2084,6,5,164,changes_the_topic
2085,6,5,165,shouts
2086,6,5,166,shouts
2087,6,5,167,jokes
2088,6,5,168,shares
2089,6,5,169,gives_an_insult
2090,6,5,170,changes_the_topic
2091,6,5,171,makes_deeptalk
2092,6,5,172,makes_deeptalk
2093,6,5,173,rants
2094,6,5,174,makes_deeptalk
2095,6,5,175,makes_smalltalk
2096,6,5,176,shows_interest
2097,6,5,177,starts_conversation
2098,6,5,178,shows_interest
2099,6,5,179,shows_concern
2100,6,5,180,gives_an_insult
2101,6,5,181,shares
2102,6,5,182,yawns
2103,6,5,183,rants
2104,6,5,184,shares
2105,6,5,185,makes_deeptalk
2106,6,5,186,shows_interest
2107,6,5,187,makes_deeptalk
2108,6,5,188,laughs
2109,6,5,189,leaves_room
2110,6,5,190,shows_interest
2111,6,5,191,laughs
2112,6,6,192,stands_in_corner
2113,6,6,193,gives_an_insult
2114,6,6,194,laughs
2115,6,6,195,shows_concern
2116,6,6,196,gives_an_insult
2117,6,6,197,makes_deeptalk
2118,6,6,198,shows_concern
2119,6,6,199,makes_smalltalk
2120,6,6,200,gives_an_insult
2121,6,6,201,shouts
2122,6,6,202,rants
2123,6,6,203,yawns
2124,6,6,204,gives_controversial_opinion
2125,6,6,205,supports
2126,6,6,206,gives_an_insult
2127,6,6,207,gives_an_insult
2128,6,6,208,changes_the_topic
2129,6,6,209,leaves_conversation
2130,6,6,210,shows_interest
2131,6,6,211,rants
2132,6,6,212,gives_an_insult
2133,6,6,213,shouts
2134,6,6,214,laughs
2135,6,6,215,shares
2136,6,6,216,yawns
2137,6,6,217,starts_conversation
2138,6,6,218,changes_the_topic
2139,6,6,219,shouts
2140,6,6,220,yawns
2141,6,6,221,stands_in_corner
2142,6,6,222,makes_deeptalk
2143,6,6,223,changes_the_topic
2144,6,7,224,stands_in_corner
2145,6,7,225,brags
2146,6,7,226,yawns
2147,6,7,227,shows_concern
2148,6,7,228,laughs
2149,6,7,229,leaves_conversation
2150,6,7,230,shows_interest
2151,6,7,231,jokes
2152,6,7,232,supports
2153,6,7,233,brags
2154,6,7,234,shows_concern
2155,6,7,235,jokes
2156,6,7,236,supports
2157,6,7,237,gives_an_insult
2158,6,7,238,makes_deeptalk
2159,6,7,239,supports
2160,6,7,240,makes_deeptalk
2161,6,7,241,shows_concern
2162,6,7,242,shows_interest
2163,6,7,243,yawns
2164,6,7,244,makes_deeptalk
2165,6,7,245,yawns
2166,6,7,246,supports
2167,6,7,247,shows_interest
2168,6,7,248,rants
2169,6,7,249,yawns
2170,6,7,250,gives_controversial_opinion
2171,6,7,251,rants
2172,6,7,252,shares
2173,6,7,253,starts_conversation
2174,6,7,254,leaves_conversation
2175,6,7,255,shows_interest
2176,6,8,256,leaves_room
2177,6,8,257,makes_smalltalk
2178,6,8,258,jokes
2179,6,8,259,shows_concern
2180,6,8,260,yawns
2181,6,8,261,starts_conversation
2182,6,8,262,shouts
2183,6,8,263,jokes
2184,6,8,264,changes_the_topic
2185,6,8,265,makes_smalltalk
2186,6,8,266,makes_deeptalk
2187,6,8,267,gives_an_insult
2188,6,8,268,rants
2189,6,8,269,leaves_conversation
2190,6,8,270,gives_controversial_opinion
2191,6,8,271,makes_smalltalk
2192,6,8,272,jokes
2193,6,8,273,leaves_conversation
2194,6,8,274,shares
2195,6,8,275,shouts
2196,6,8,276,shows_interest
2197,6,8,277,shows_interest
2198,6,8,278,makes_smalltalk
2199,6,8,279,yawns
2200,6,8,280,stands_in_corner
2201,6,8,281,leaves_room
2202,6,8,282,starts_conversation
2203,6,8,283,shows_interest
2204,6,8,284,yawns
2205,6,8,285,gives_an_insult
2206,6,8,286,rants
2207,6,8,287,supports
2208,6,9,288,yawns
2209,6,9,289,brags
2210,6,9,290,gives_an_insult
2211,6,9,291,shows_concern
2212,6,9,292,yawns
2213,6,9,293,rants
2214,6,9,294,supports
2215,6,9,295,shouts
2216,6,9,296,laughs
2217,6,9,297,shows_interest
2218,6,9,298,makes_smalltalk
2219,6,9,299,brags
2220,6,9,300,makes_smalltalk
2221,6,9,301,leaves_room
2222,6,9,302,shares
2223,6,9,303,shows_interest
2224,6,9,304,makes_smalltalk
2225,6,9,305,starts_conversation
2226,6,9,306,shouts
2227,6,9,307,shares
2228,6,9,308,leaves_conversation
2229,6,9,309,shouts
2230,6,9,310,yawns
2231,6,9,311,shows_interest
2232,6,9,312,shares
2233,6,9,313,leaves_room
2234,6,9,314,makes_deeptalk
2235,6,9,315,stands_in_corner
2236,6,9,316,laughs
2237,6,9,317,shouts
2238,6,9,318,changes_the_topic
2239,6,9,319,laughs
2240,7,0,0,leaves_room
2241,7,0,1,starts_conversation
2242,7,0,2,starts_conversation
2243,7,0,3,leaves_room
2244,7,0,4,leaves_room
2245,7,0,5,starts_conversation
2246,7,0,6,starts_conversation
2247,7,0,7,starts_conversation
2248,7,0,8,leaves_conversation
2249,7,0,9,leaves_room
2250,7,0,10,leaves_room
2251,7,0,11,stands_in_corner
2252,7,0,12,starts_conversation
2253,7,0,13,leaves_room
2254,7,0,14,starts_conversation
2255,7,0,15,brags
2256,7,0,16,starts_conversation
2257,7,0,17,starts_conversation
2258,7,0,18,starts_conversation
2259,7,0,19,shares
2260,7,0,20,makes_deeptalk
2261,7,0,21,makes_deeptalk
2262,7,0,22,starts_conversation
2263,7,0,23,gives_controversial_opinion
2264,7,0,24,leaves_room
2265,7,0,25,stands_in_corner
2266,7,0,26,starts_conversation
2267,7,0,27,yawns
2268,7,0,28,leaves_conversation
2269,7,0,29,starts_conversation
2270,7,0,30,stands_in_corner
2271,7,0,31,leaves_room
2272,7,1,32,shares
2273,7,1,33,gives_an_insult
2274,7,1,34,gives_an_insult
2275,7,1,35,starts_conversation
2276,7,1,36,stands_in_corner
2277,7,1,37,supports
2278,7,1,38,supports
2279,7,1,39,leaves_room
2280,7,1,40,stands_in_corner
2281,7,1,41,stands_in_corner
2282,7,1,42,starts_conversation
2283,7,1,43,shows_concern
2284,7,1,44,shouts
2285,7,1,45,gives_an_insult
2286,7,1,46,gives_controversial_opinion
2287,7,1,47,makes_smalltalk
2288,7,1,48,laughs
2289,7,1,49,makes_deeptalk
2290,7,1,50,shows_interest
2291,7,1,51,brags
2292,7,1,52,makes_deeptalk
2293,7,1,53,yawns
2294,7,1,54,shouts
2295,7,1,55,yawns
2296,7,1,56,starts_conversation
2297,7,1,57,leaves_room
2298,7,1,58,yawns
2299,7,1,59,jokes
2300,7,1,60,shows_interest
2301,7,1,61,shows_interest
2302,7,1,62,stands_in_corner
2303,7,1,63,leaves_room
2304,7,2,64,rants
2305,7,2,65,yawns
2306,7,2,66,supports
2307,7,2,67,brags
2308,7,2,68,shows_concern
2309,7,2,69,shares
2310,7,2,70,changes_the_topic
2311,7,2,71,stands_in_corner
2312,7,2,72,leaves_room
2313,7,2,73,leaves_room
2314,7,2,74,laughs
2315,7,2,75,changes_the_topic
2316,7,2,76,supports
2317,7,2,77,leaves_conversation
2318,7,2,78,jokes
2319,7,2,79,shouts
2320,7,2,80,shows_interest
2321,7,2,81,changes_the_topic
2322,7,2,82,rants
2323,7,2,83,gives_an_insult
2324,7,2,84,brags
2325,7,2,85,leaves_conversation
2326,7,2,86,leaves_room
2327,7,2,87,gives_an_insult
2328,7,2,88,leaves_conversation
2329,7,2,89,stands_in_corner
2330,7,2,90,brags
2331,7,2,91,leaves_conversation
2332,7,2,92,stands_in_corner
2333,7,2,93,makes_smalltalk
2334,7,2,94,stands_in_corner
2335,7,2,95,stands_in_corner
2336,7,3,96,yawns
2337,7,3,97,leaves_conversation
2338,7,3,98,shouts
2339,7,3,99,shows_concern
2340,7,3,100,shows_interest
2341,7,3,101,yawns
2342,7,3,102,shouts
2343,7,3,103,leaves_room
2344,7,3,104,leaves_room
2345,7,3,105,leaves_room
2346,7,3,106,shows_concern
2347,7,3,107,shows_concern
2348,7,3,108,shouts
2349,7,3,109,leaves_room
2350,7,3,110,shares
2351,7,3,111,shows_interest
2352,7,3,112,yawns
2353,7,3,113,leaves_room
2354,7,3,114,shows_interest
2355,7,3,115,supports
2356,7,3,116,makes_deeptalk
2357,7,3,117,stands_in_corner
2358,7,3,118,stands_in_corner
2359,7,3,119,shows_interest
2360,7,3,120,stands_in_corner
2361,7,3,121,stands_in_corner
2362,7,3,122,starts_conversation
2363,7,3,123,leaves_room
2364,7,3,124,leaves_room
2365,7,3,125,shares
2366,7,3,126,starts_conversation
2367,7,3,127,starts_conversation
2368,7,4,128,yawns
2369,7,4,129,starts_conversation
2370,7,4,130,shouts
2371,7,4,131,shows_concern
2372,7,4,132,shows_interest
2373,7,4,133,shows_concern
2374,7,4,134,shouts
2375,7,4,135,stands_in_corner
2376,7,4,136,laughs
2377,7,4,137,brags
2378,7,4,138,leaves_conversation
2379,7,4,139,shares
2380,7,4,140,shouts
2381,7,4,141,leaves_room
2382,7,4,142,yawns
2383,7,4,143,rants
2384,7,4,144,makes_smalltalk
2385,7,4,145,starts_conversation
2386,7,4,146,gives_controversial_opinion
2387,7,4,147,changes_the_topic
2388,7,4,148,makes_deeptalk
2389,7,4,149,yawns
2390,7,4,150,leaves_room
2391,7,4,151,shares
2392,7,4,152,shares
2393,7,4,153,starts_conversation
2394,7,4,154,makes_smalltalk
2395,7,4,155,starts_conversation
2396,7,4,156,yawns
2397,7,4,157,makes_deeptalk
2398,7,4,158,shouts
2399,7,4,159,makes_deeptalk
2400,7,5,160,yawns
2401,7,5,161,shows_concern
2402,7,5,162,yawns
2403,7,5,163,jokes
2404,7,5,164,leaves_room
2405,7,5,165,yawns
2406,7,5,166,supports
2407,7,5,167,starts_conversation
2408,7,5,168,shares
2409,7,5,169,leaves_conversation
2410,7,5,170,laughs
2411,7,5,171,shows_interest
2412,7,5,172,yawns
2413,7,5,173,gives_an_insult
2414,7,5,174,shows_interest
2415,7,5,175,shares
2416,7,5,176,shouts
2417,7,5,177,shows_interest
2418,7,5,178,shows_interest
2419,7,5,179,changes_the_topic
2420,7,5,180,makes_deeptalk
2421,7,5,181,gives_controversial_opinion
2422,7,5,182,starts_conversation
2423,7,5,183,makes_deeptalk
2424,7,5,184,laughs
2425,7,5,185,gives_controversial_opinion
2426,7,5,186,supports
2427,7,5,187,shows_interest
2428,7,5,188,jokes
2429,7,5,189,yawns
2430,7,5,190,shows_concern
2431,7,5,191,stands_in_corner
2432,7,6,192,gives_an_insult
2433,7,6,193,shouts
2434,7,6,194,shouts
2435,7,6,195,shows_concern
2436,7,6,196,leaves_room
2437,7,6,197,makes_deeptalk
2438,7,6,198,supports
2439,7,6,199,rants
2440,7,6,200,brags
2441,7,6,201,supports
2442,7,6,202,leaves_conversation
2443,7,6,203,gives_controversial_opinion
2444,7,6,204,makes_smalltalk
2445,7,6,205,brags
2446,7,6,206,jokes
2447,7,6,207,yawns
2448,7,6,208,brags
2449,7,6,209,gives_an_insult
2450,7,6,210,shows_interest
2451,7,6,211,makes_smalltalk
2452,7,6,212,makes_deeptalk
2453,7,6,213,brags
2454,7,6,214,jokes
2455,7,6,215,laughs
2456,7,6,216,changes_the_topic
2457,7,6,217,shows_interest
2458,7,6,218,laughs
2459,7,6,219,makes_deeptalk
2460,7,6,220,shows_concern
2461,7,6,221,rants
2462,7,6,222,laughs
2463,7,6,223,starts_conversation
2464,7,7,224,supports
2465,7,7,225,shows_concern
2466,7,7,226,shouts
2467,7,7,227,shows_concern
2468,7,7,228,leaves_room
2469,7,7,229,shows_interest
2470,7,7,230,supports
2471,7,7,231,stands_in_corner
2472,7,7,232,gives_controversial_opinion
2473,7,7,233,leaves_conversation
2474,7,7,234,leaves_room
2475,7,7,235,shows_concern
2476,7,7,236,gives_controversial_opinion
2477,7,7,237,brags
2478,7,7,238,makes_smalltalk
2479,7,7,239,makes_deeptalk
2480,7,7,240,makes_deeptalk
2481,7,7,241,gives_an_insult
2482,7,7,242,shows_interest
2483,7,7,243,changes_the_topic
2484,7,7,244,brags
2485,7,7,245,makes_smalltalk
2486,7,7,246,starts_conversation
2487,7,7,247,shows_concern
2488,7,7,248,makes_smalltalk
2489,7,7,249,gives_controversial_opinion
2490,7,7,250,laughs
2491,7,7,251,rants
2492,7,7,252,changes_the_topic
2493,7,7,253,brags
2494,7,7,254,shows_interest
2495,7,7,255,makes_deeptalk
2496,7,8,256,laughs
2497,7,8,257,supports
2498,7,8,258,supports
2499,7,8,259,shows_concern
2500,7,8,260,stands_in_corner
2501,7,8,261,changes_the_topic
2502,7,8,262,supports
2503,7,8,263,leaves_room
2504,7,8,264,brags
2505,7,8,265,stands_in_corner
2506,7,8,266,stands_in_corner
2507,7,8,267,makes_deeptalk
2508,7,8,268,brags
2509,7,8,269,leaves_conversation
2510,7,8,270,jokes
2511,7,8,271,shows_concern
2512,7,8,272,brags
2513,7,8,273,starts_conversation
2514,7,8,274,shows_interest
2515,7,8,275,shows_interest
2516,7,8,276,makes_deeptalk
2517,7,8,277,yawns
2518,7,8,278,shows_interest
2519,7,8,279,rants
2520,7,8,280,shares
2521,7,8,281,makes_deeptalk
2522,7,8,282,laughs
2523,7,8,283,rants
2524,7,8,284,changes_the_topic
2525,7,8,285,shows_concern
2526,7,8,286,shows_concern
2527,7,8,287,laughs
2528,7,9,288,supports
2529,7,9,289,yawns
2530,7,9,290,gives_controversial_opinion
2531,7,9,291,shouts
2532,7,9,292,starts_conversation
2533,7,9,293,yawns
2534,7,9,294,supports
2535,7,9,295,leaves_room
2536,7,9,296,laughs
2537,7,9,297,leaves_conversation
2538,7,9,298,shares
2539,7,9,299,shows_concern
2540,7,9,300,makes_deeptalk
2541,7,9,301,starts_conversation
2542,7,9,302,shows_concern
2543,7,9,303,makes_deeptalk
2544,7,9,304,shouts
2545,7,9,305,starts_conversation
2546,7,9,306,shows_interest
2547,7,9,307,shouts
2548,7,9,308,makes_deeptalk
2549,7,9,309,gives_controversial_opinion
2550,7,9,310,laughs
2551,7,9,311,gives_an_insult
2552,7,9,312,shows_interest
2553,7,9,313,shouts
2554,7,9,314,shows_interest
2555,7,9,315,shows_interest
2556,7,9,316,brags
2557,7,9,317,gives_controversial_opinion
2558,7,9,318,shares
2559,7,9,319,shouts
2560,8,0,0,starts_conversation
2561,8,0,1,stands_in_corner
2562,8,0,2,stands_in_corner
2563,8,0,3,stands_in_corner
2564,8,0,4,shows_interest
2565,8,0,5,stands_in_corner
2566,8,0,6,starts_conversation
2567,8,0,7,starts_conversation
2568,8,0,8,starts_conversation
2569,8,0,9,stands_in_corner
2570,8,0,10,starts_conversation
2571,8,0,11,leaves_room
2572,8,0,12,starts_conversation
2573,8,0,13,yawns
2574,8,0,14,shows_concern
2575,8,0,15,stands_in_corner
2576,8,0,16,leaves_room
2577,8,0,17,stands_in_corner
2578,8,0,18,starts_conversation
2579,8,0,19,starts_conversation
2580,8,0,20,leaves_room
2581,8,0,21,leaves_room
2582,8,0,22,starts_conversation
2583,8,0,23,shouts
2584,8,0,24,stands_in_corner
2585,8,0,25,stands_in_corner
2586,8,0,26,jokes
2587,8,0,27,leaves_room
2588,8,0,28,stands_in_corner
2589,8,0,29,stands_in_corner
2590,8,0,30,stands_in_corner
2591,8,0,31,starts_conversation
2592,8,1,32,yawns
2593,8,1,33,shows_concern
2594,8,1,34,brags
2595,8,1,35,laughs
2596,8,1,36,supports
2597,8,1,37,stands_in_corner
2598,8,1,38,supports
2599,8,1,39,shouts
2600,8,1,40,gives_controversial_opinion
2601,8,1,41,shares
2602,8,1,42,yawns
2603,8,1,43,stands_in_corner
2604,8,1,44,makes_smalltalk
2605,8,1,45,shares
2606,8,1,46,jokes
2607,8,1,47,stands_in_corner
2608,8,1,48,makes_smalltalk
2609,8,1,49,stands_in_corner
2610,8,1,50,shows_interest
2611,8,1,51,shows_interest
2612,8,1,52,leaves_room
2613,8,1,53,starts_conversation
2614,8,1,54,shares
2615,8,1,55,gives_an_insult
2616,8,1,56,stands_in_corner
2617,8,1,57,leaves_conversation
2618,8,1,58,jokes
2619,8,1,59,stands_in_corner
2620,8,1,60,starts_conversation
2621,8,1,61,stands_in_corner
2622,8,1,62,stands_in_corner
2623,8,1,63,shows_interest
2624,8,2,64,yawns
2625,8,2,65,shouts
2626,8,2,66,brags
2627,8,2,67,shows_concern
2628,8,2,68,makes_deeptalk
2629,8,2,69,starts_conversation
2630,8,2,70,rants
2631,8,2,71,shares
2632,8,2,72,makes_deeptalk
2633,8,2,73,shows_concern
2634,8,2,74,shows_concern
2635,8,2,75,leaves_room
2636,8,2,76,shares
2637,8,2,77,shares
2638,8,2,78,jokes
2639,8,2,79,leaves_room
2640,8,2,80,leaves_conversation
2641,8,2,81,changes_the_topic
2642,8,2,82,shows_interest
2643,8,2,83,starts_conversation
2644,8,2,84,leaves_room
2645,8,2,85,stands_in_corner
2646,8,2,86,shouts
2647,8,2,87,jokes
2648,8,2,88,stands_in_corner
2649,8,2,89,stands_in_corner
2650,8,2,90,jokes
2651,8,2,91,stands_in_corner
2652,8,2,92,shows_interest
2653,8,2,93,laughs
2654,8,2,94,makes_deeptalk
2655,8,2,95,gives_controversial_opinion
2656,8,3,96,yawns
2657,8,3,97,gives_an_insult
2658,8,3,98,supports
2659,8,3,99,shares
2660,8,3,100,supports
2661,8,3,101,jokes
2662,8,3,102,supports
2663,8,3,103,yawns
2664,8,3,104,shows_concern
2665,8,3,105,makes_smalltalk
2666,8,3,106,leaves_conversation
2667,8,3,107,stands_in_corner
2668,8,3,108,leaves_conversation
2669,8,3,109,stands_in_corner
2670,8,3,110,leaves_room
2671,8,3,111,leaves_room
2672,8,3,112,starts_conversation
2673,8,3,113,laughs
2674,8,3,114,shows_interest
2675,8,3,115,shouts
2676,8,3,116,stands_in_corner
2677,8,3,117,leaves_room
2678,8,3,118,leaves_conversation
2679,8,3,119,changes_the_topic
2680,8,3,120,leaves_room
2681,8,3,121,leaves_room
2682,8,3,122,changes_the_topic
2683,8,3,123,starts_conversation
2684,8,3,124,shares
2685,8,3,125,changes_the_topic
2686,8,3,126,supports
2687,8,3,127,makes_deeptalk
2688,8,4,128,yawns
2689,8,4,129,gives_an_insult
2690,8,4,130,stands_in_corner
2691,8,4,131,brags
2692,8,4,132,laughs
2693,8,4,133,yawns
2694,8,4,134,yawns
2695,8,4,135,jokes
2696,8,4,136,gives_controversial_opinion
2697,8,4,137,makes_deeptalk
2698,8,4,138,shares
2699,8,4,139,starts_conversation
2700,8,4,140,gives_controversial_opinion
2701,8,4,141,leaves_room
2702,8,4,142,stands_in_corner
2703,8,4,143,shows_concern
2704,8,4,144,makes_deeptalk
2705,8,4,145,rants
2706,8,4,146,makes_smalltalk
2707,8,4,147,laughs
2708,8,4,148,stands_in_corner
2709,8,4,149,starts_conversation
2710,8,4,150,stands_in_corner
2711,8,4,151,shares
2712,8,4,152,starts_conversation
2713,8,4,153,shouts
2714,8,4,154,shows_concern
2715,8,4,155,makes_deeptalk
2716,8,4,156,changes_the_topic
2717,8,4,157,changes_the_topic
2718,8,4,158,laughs
2719,8,4,159,makes_smalltalk
2720,8,5,160,makes_smalltalk
2721,8,5,161,gives_an_insult
2722,8,5,162,makes_smalltalk
2723,8,5,163,shows_concern
2724,8,5,164,yawns
2725,8,5,165,shares
2726,8,5,166,supports
2727,8,5,167,shares
2728,8,5,168,shares
2729,8,5,169,shouts
2730,8,5,170,supports
2731,8,5,171,brags
2732,8,5,172,shows_interest
2733,8,5,173,leaves_room
2734,8,5,174,leaves_room
2735,8,5,175,changes_the_topic
2736,8,5,176,makes_deeptalk
2737,8,5,177,laughs
2738,8,5,178,makes_deeptalk
2739,8,5,179,gives_controversial_opinion
2740,8,5,180,stands_in_corner
2741,8,5,181,leaves_conversation
2742,8,5,182,starts_conversation
2743,8,5,183,gives_controversial_opinion
2744,8,5,184,gives_an_insult
2745,8,5,185,shouts
2746,8,5,186,shouts
2747,8,5,187,shares
2748,8,5,188,brags
2749,8,5,189,shouts
2750,8,5,190,jokes
2751,8,5,191,laughs
2752,8,6,192,yawns
2753,8,6,193,shows_concern
2754,8,6,194,shows_interest
2755,8,6,195,shows_concern
2756,8,6,196,shows_interest
2757,8,6,197,makes_deeptalk
2758,8,6,198,yawns
2759,8,6,199,laughs
2760,8,6,200,shouts
2761,8,6,201,changes_the_topic
2762,8,6,202,shares
2763,8,6,203,shows_concern
2764,8,6,204,supports
2765,8,6,205,leaves_room
2766,8,6,206,leaves_room
2767,8,6,207,gives_an_insult
2768,8,6,208,makes_smalltalk
2769,8,6,209,leaves_conversation
2770,8,6,210,shows_interest
2771,8,6,211,shows_interest
2772,8,6,212,starts_conversation
2773,8,6,213,leaves_room
2774,8,6,214,laughs
2775,8,6,215,makes_deeptalk
2776,8,6,216,rants
2777,8,6,217,rants
2778,8,6,218,shows_interest
2779,8,6,219,shares
2780,8,6,220,starts_conversation
2781,8,6,221,shows_concern
2782,8,6,222,yawns
2783,8,6,223,makes_smalltalk
2784,8,7,224,yawns
2785,8,7,225,yawns
2786,8,7,226,laughs
2787,8,7,227,jokes
2788,8,7,228,gives_an_insult
2789,8,7,229,laughs
2790,8,7,230,supports
2791,8,7,231,makes_smalltalk
2792,8,7,232,shows_interest
2793,8,7,233,shows_concern
2794,8,7,234,makes_smalltalk
2795,8,7,235,laughs
2796,8,7,236,shares
2797,8,7,237,leaves_conversation
2798,8,7,238,supports
2799,8,7,239,shows_concern
2800,8,7,240,brags
2801,8,7,241,stands_in_corner
2802,8,7,242,shows_interest
2803,8,7,243,supports
2804,8,7,244,leaves_room
2805,8,7,245,starts_conversation
2806,8,7,246,rants
2807,8,7,247,shares
2808,8,7,248,shares
2809,8,7,249,makes_smalltalk
2810,8,7,250,gives_controversial_opinion
2811,8,7,251,yawns
2812,8,7,252,shares
2813,8,7,253,makes_smalltalk
2814,8,7,254,makes_smalltalk
2815,8,7,255,changes_the_topic
2816,8,8,256,yawns
2817,8,8,257,shares
2818,8,8,258,makes_deeptalk
2819,8,8,259,shows_concern
2820,8,8,260,shows_interest
2821,8,8,261,shouts
2822,8,8,262,supports
2823,8,8,263,shows_concern
2824,8,8,264,shouts
2825,8,8,265,shares
2826,8,8,266,laughs
2827,8,8,267,yawns
2828,8,8,268,shows_concern
2829,8,8,269,changes_the_topic
2830,8,8,270,shows_concern
2831,8,8,271,yawns
2832,8,8,272,makes_deeptalk
2833,8,8,273,stands_in_corner
2834,8,8,274,shows_interest
2835,8,8,275,yawns
2836,8,8,276,leaves_room
2837,8,8,277,shows_concern
2838,8,8,278,shows_interest
2839,8,8,279,makes_deeptalk
2840,8,8,280,shares
2841,8,8,281,shouts
2842,8,8,282,leaves_conversation
